id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10448777,HOUSE,HOUSE,Laarne,East Flanders,9270,249000,residential_sale,2,0,hyper_equipped,False,False,,,,,140.0,240.0,2.0,False,good
10588248,HOUSE,TOWN_HOUSE,Seraing,Liège,4102,249500,residential_sale,4,40,installed,False,False,True,20.0,True,250.0,150.0,363.0,2.0,False,good
10337514,HOUSE,HOUSE,Luttre,Hainaut,6238,249900,residential_sale,3,378,installed,False,False,True,40.0,True,50.0,260.0,180.0,3.0,False,good
10580318,HOUSE,HOUSE,Beringen,Limburg,3581,250000,residential_sale,5,0,semi_equipped,,True,True,,,,196.0,206.0,3.0,,to_be_done_up
10546207,HOUSE,APARTMENT_BLOCK,Liege,Liège,4000,250000,residential_sale,3,20,not_installed,False,False,True,14.0,,,160.0,109.0,2.0,False,to_renovate
10399247,HOUSE,HOUSE,Lievegem,East Flanders,9950,250000,residential_sale,2,0,hyper_equipped,False,False,True,,,,122.0,196.0,2.0,False,as_new
10540748,HOUSE,HOUSE,Brugge,West Flanders,8000,255000,residential_sale,3,28,0,,False,,,,,88.0,63.0,4.0,,to_be_done_up
10444744,HOUSE,HOUSE,Grace-Hollogne,Liège,4460,259000,residential_sale,4,14,installed,False,False,True,40.0,,,135.0,185.0,3.0,False,good
10526503,HOUSE,HOUSE,Waha,Luxembourg,6900,259000,residential_sale,3,34,installed,False,False,True,35.0,True,828.0,146.0,991.0,4.0,False,good
10381696,HOUSE,HOUSE,On,Luxembourg,6900,259000,residential_sale,5,0,installed,False,False,True,35.0,True,1372.0,231.0,1552.0,4.0,False,good
10586945,HOUSE,HOUSE,Nassogne,Luxembourg,6950,259000,residential_sale,3,15,semi_equipped,False,False,True,21.0,True,1780.0,239.0,1876.0,3.0,False,good
10556256,HOUSE,HOUSE,Langemark,West Flanders,8920,259000,residential_sale,2,23,installed,False,False,True,,True,,159.0,572.0,2.0,False,good
10509830,HOUSE,HOUSE,Sint-Lievens-Houtem,East Flanders,9520,259000,residential_sale,3,35,installed,False,False,,,True,80.0,170.0,281.0,3.0,False,good
10639401,HOUSE,HOUSE,HUISSIGNIES,Hainaut,7950,260000,residential_sale,3,40,semi_equipped,,True,,,True,1280.0,220.0,1280.0,4.0,,good
10539728,HOUSE,HOUSE,HUISSIGNIES,Hainaut,7950,260000,residential_sale,2,40,semi_equipped,,True,True,,True,1382.0,200.0,1382.0,4.0,,good
10449069,HOUSE,HOUSE,Beyne-Heusay,Liège,4610,265000,residential_sale,5,15,not_installed,False,False,True,20.0,True,400.0,125.0,600.0,3.0,False,to_renovate
10489695,HOUSE,HOUSE,Poperinge,West Flanders,8970,265000,residential_sale,3,34,hyper_equipped,False,False,True,7.0,True,,131.0,170.0,2.0,False,as_new
10623302,HOUSE,HOUSE,Sclayn,Namur,5100,269000,residential_sale,4,43,semi_equipped,False,False,True,23.0,True,272.0,238.0,505.0,2.0,False,to_be_done_up
10623324,HOUSE,HOUSE,Sclayn,Namur,5300,269000,residential_sale,4,43,semi_equipped,False,False,True,23.0,True,272.0,238.0,505.0,2.0,False,to_be_done_up
10623550,HOUSE,HOUSE,Kortrijk,West Flanders,8500,269000,residential_sale,3,0,installed,False,False,True,,True,266.0,255.0,391.0,2.0,False,good
10440187,HOUSE,HOUSE,Gent,East Flanders,9000,269000,residential_sale,4,0,semi_equipped,,True,,,,,124.0,51.0,2.0,,just_renovated
10594469,HOUSE,HOUSE,Courcelles,Hainaut,6180,269900,residential_sale,2,20,installed,False,False,True,10.0,True,1650.0,140.0,1810.0,3.0,False,good
10562033,HOUSE,HOUSE,Kapellen,Antwerp,2950,270000,residential_sale,2,0,semi_equipped,,False,,,True,319.0,105.0,405.0,3.0,False,to_renovate
10505478,HOUSE,HOUSE,Frameries,Hainaut,7080,270000,residential_sale,3,43,installed,False,False,True,45.0,True,195.0,282.0,373.0,3.0,False,good
10592180,HOUSE,HOUSE,Heuvelland,West Flanders,8954,270000,residential_sale,4,16,hyper_equipped,False,False,,,,,204.0,410.0,3.0,False,good
10501023,HOUSE,HOUSE,Hannut Crehen,Liège,4280,275000,residential_sale,3,17,semi_equipped,False,False,True,40.0,True,360.0,170.0,481.0,3.0,False,good
10443499,HOUSE,HOUSE,Flemalle,Liège,4400,275000,residential_sale,5,20,not_installed,False,False,True,24.0,True,580.0,234.0,686.0,2.0,False,good
10637982,HOUSE,HOUSE,Middelkerke,West Flanders,8430,275000,residential_sale,5,30,hyper_equipped,False,False,,,,,120.0,175.0,3.0,False,as_new
10632312,APARTMENT,APARTMENT,De Panne,West Flanders,8660,375000,residential_sale,2,0,installed,True,False,True,15.0,,,76.0,,2.0,False,good
10562597,APARTMENT,APARTMENT,Westende,West Flanders,8434,434000,residential_sale,2,0,0,True,False,True,,,,82.0,0.0,2.0,False,good
10609602,APARTMENT,APARTMENT,Halle,Flemish Brabant,1500,449500,residential_sale,2,0,installed,,False,True,48.0,True,224.0,134.0,0.0,,False,as_new
10647644,APARTMENT,LOFT,Avelgem,West Flanders,8580,450000,residential_sale,2,0,0,,True,True,10.0,,,,,2.0,,0
10491294,APARTMENT,DUPLEX,Aalst,East Flanders,9300,479000,residential_sale,2,55,hyper_equipped,,False,True,40.0,,,175.0,0.0,2.0,,as_new
10534405,APARTMENT,DUPLEX,Schaerbeek,Brussels,1030,495000,residential_sale,2,35,0,,False,True,6.0,,,125.0,0.0,2.0,,just_renovated
10465936,APARTMENT,APARTMENT,Knokke,West Flanders,8300,495000,residential_sale,2,0,hyper_equipped,,False,,,,,,0.0,,,good
10588420,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,499000,residential_sale,2,40,hyper_equipped,,False,True,3.0,,,117.0,,2.0,False,just_renovated
10568886,APARTMENT,APARTMENT,Brussels City,Brussels,1000,540000,residential_sale,2,0,hyper_equipped,False,False,True,52.0,,,118.0,0.0,4.0,False,as_new
10492632,APARTMENT,APARTMENT,Brussels City,Brussels,1000,540000,residential_sale,2,0,hyper_equipped,False,False,True,52.0,,,118.0,0.0,4.0,False,as_new
10542710,APARTMENT,APARTMENT,Zedelgem,West Flanders,8210,549000,residential_sale,3,0,installed,False,False,,,True,30.0,220.0,,3.0,False,as_new
10626089,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,579000,residential_sale,2,0,0,True,False,True,,,,73.0,,2.0,False,good
10129754,APARTMENT,APARTMENT,Gent,East Flanders,9000,596000,residential_sale,2,0,0,False,False,True,12.0,,,105.0,,2.0,False,0
10522688,APARTMENT,DUPLEX,Aalst,East Flanders,9300,599000,residential_sale,3,0,installed,,False,True,15.0,,,257.0,0.0,2.0,False,good
10601905,APARTMENT,APARTMENT,Antwerpen,Antwerp,2018,629000,residential_sale,3,0,installed,,False,,,,,170.0,0.0,,False,as_new
9076398,APARTMENT,GROUND_FLOOR,Woluwe-Saint-Pierre,Brussels,1150,659000,residential_sale,2,34,hyper_equipped,False,False,True,2.0,,,140.0,0.0,4.0,False,as_new
10491190,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,670000,residential_sale,1,0,0,,False,,,,,59.0,,,False,as_new
10328470,APARTMENT,APARTMENT,Middelkerke,West Flanders,8430,790000,residential_sale,5,0,installed,False,False,True,115.0,,,175.0,,2.0,False,as_new
10498035,APARTMENT,DUPLEX,Knokke,West Flanders,8300,795000,residential_sale,2,0,installed,True,False,True,,True,,88.0,,2.0,False,as_new
10645381,APARTMENT,APARTMENT,Ixelles,Brussels,1050,825000,residential_sale,4,45,hyper_equipped,False,False,True,12.0,,,140.0,0.0,2.0,,just_renovated
10619285,APARTMENT,LOFT,Gent,East Flanders,9000,835000,residential_sale,3,0,not_installed,False,False,True,15.0,,,,,,False,as_new
10614409,APARTMENT,APARTMENT,Ixelles,Brussels,1050,840000,residential_sale,3,0,installed,,True,,,,,200.0,0.0,,,to_be_done_up
10608286,APARTMENT,PENTHOUSE,Zeebrugge,West Flanders,8380,845000,residential_sale,3,0,installed,True,True,True,100.0,,,137.0,,2.0,,0
10498237,APARTMENT,APARTMENT,Knokke-Zoute,West Flanders,8300,1190000,residential_sale,2,0,0,True,False,True,,,,,,,False,0
10557586,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,1250000,residential_sale,2,0,0,False,False,True,50.0,,,206.0,,,,0
9702425,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,1600000,residential_sale,2,0,0,,False,,,,,240.0,,,,as_new
10604373,APARTMENT,PENTHOUSE,Oostende,West Flanders,8400,1725000,residential_sale,3,0,installed,False,False,True,340.0,,,234.0,,2.0,False,good
10289051,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1850000,residential_sale,3,0,hyper_equipped,,False,True,,,,125.0,0.0,3.0,,as_new
10544479,APARTMENT,APARTMENT,Kortrijk,West Flanders,8500,1850000,residential_sale,3,0,hyper_equipped,False,False,True,65.0,,,325.0,,,False,0
10398426,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,3200000,residential_sale,2,0,0,,False,,,,,289.0,,,,as_new
10324449,HOUSE,HOUSE,Aalst,East Flanders,9320,275000,residential_sale,3,38,installed,False,False,,,True,60.0,172.0,273.0,3.0,False,good
10600842,HOUSE,HOUSE,Erpe-Mere,East Flanders,9420,275000,residential_sale,4,28,installed,False,False,True,20.0,True,,150.0,468.0,3.0,False,to_be_done_up
10430585,HOUSE,HOUSE,Affligem,Flemish Brabant,1790,279000,residential_sale,3,34,installed,False,False,,,True,250.0,166.0,402.0,3.0,False,good
10629066,HOUSE,COUNTRY_COTTAGE,Tavier,Liège,4163,279000,residential_sale,2,30,semi_equipped,,True,True,45.0,True,600.0,120.0,745.0,3.0,,just_renovated
10606336,HOUSE,HOUSE,Blankenberge,West Flanders,8370,279000,residential_sale,3,0,hyper_equipped,False,False,True,,True,,143.0,189.0,2.0,False,good
10586378,HOUSE,HOUSE,Izegem,West Flanders,8870,279500,residential_sale,4,32,installed,False,False,True,75.0,True,150.0,163.0,305.0,3.0,,as_new
10498260,HOUSE,HOUSE,Racour,Liège,4287,280000,residential_sale,4,22,semi_equipped,False,False,True,60.0,True,796.0,345.0,1000.0,3.0,False,good
10358044,HOUSE,HOUSE,Virton Ruette,Luxembourg,6760,280000,residential_sale,3,17,not_installed,False,False,True,40.0,True,600.0,156.0,920.0,4.0,False,good
10634856,HOUSE,HOUSE,Buvrinnes,Hainaut,7133,280000,residential_sale,3,0,installed,,True,,,,,280.0,547.0,4.0,,good
10450285,HOUSE,VILLA,Soignies Casteau,Hainaut,7061,282500,residential_sale,3,31,usa_semi_equipped,False,False,True,25.0,True,650.0,150.0,811.0,3.0,False,good
10588558,HOUSE,HOUSE,Folx-les-caves,Walloon Brabant,1350,285000,residential_sale,4,0,installed,False,False,True,54.0,,,267.0,299.0,4.0,False,good
10523498,HOUSE,HOUSE,Landen,Flemish Brabant,3400,285000,residential_sale,2,30,hyper_equipped,False,False,True,35.0,True,120.0,150.0,252.0,3.0,,just_renovated
10636526,HOUSE,HOUSE,Zonhoven,Limburg,3520,285000,residential_sale,2,32,semi_equipped,False,False,True,,,,183.0,816.0,4.0,,to_be_done_up
10639332,HOUSE,APARTMENT_BLOCK,Liège,Liège,4000,285000,residential_sale,3,16,semi_equipped,,False,True,12.0,True,150.0,280.0,240.0,2.0,False,as_new
10552790,HOUSE,HOUSE,Liège,Liège,4000,285000,residential_sale,3,16,semi_equipped,,False,True,10.0,True,168.0,211.0,240.0,2.0,False,as_new
10496019,HOUSE,HOUSE,Lincent,Liège,4287,285000,residential_sale,3,32,semi_equipped,False,False,True,20.0,True,772.0,113.0,887.0,4.0,False,to_renovate
10617615,HOUSE,HOUSE,AMAY,Liège,4540,289000,residential_sale,4,20,0,False,False,True,65.0,True,550.0,220.0,900.0,3.0,False,good
10127266,HOUSE,HOUSE,Blankenberge,West Flanders,8370,289000,residential_sale,4,0,hyper_equipped,False,False,True,,,,153.0,70.0,3.0,False,good
10366345,HOUSE,HOUSE,Blankenberge,West Flanders,8370,290000,residential_sale,5,0,installed,False,False,True,,,,177.0,94.0,2.0,False,good
10640165,HOUSE,HOUSE,Oudenaarde,East Flanders,9700,290000,residential_sale,3,36,installed,,False,True,18.0,True,54.0,129.0,144.0,2.0,False,just_renovated
10447023,HOUSE,HOUSE,Ophain-Bois-Seigneur-Isaac,Walloon Brabant,1421,295000,residential_sale,2,0,not_installed,False,False,,,True,475.0,130.0,532.0,4.0,False,to_renovate
10416187,HOUSE,HOUSE,Kapelle-op-den-Bos,Flemish Brabant,1880,295000,residential_sale,3,0,semi_equipped,,True,True,,,,158.0,315.0,,,to_be_done_up
10565941,HOUSE,HOUSE,Liege,Liège,4000,295000,residential_sale,4,0,installed,False,False,True,8.0,True,80.0,160.0,154.0,2.0,False,good
10481062,HOUSE,HOUSE,Namur Flawinne,Namur,5020,295000,residential_sale,3,18,semi_equipped,False,False,True,,True,516.0,144.0,516.0,4.0,False,good
10625947,HOUSE,HOUSE,RUDDERVOORDE,West Flanders,8020,295000,residential_sale,4,0,installed,,True,True,,,,,217.0,2.0,,good
10499809,HOUSE,HOUSE,Zonnebeke,West Flanders,8980,295000,residential_sale,3,20,installed,,False,True,32.0,True,75.0,141.0,141.0,2.0,False,just_renovated
10489630,HOUSE,HOUSE,Sint-Lievens-Houtem,East Flanders,9521,295000,residential_sale,4,40,installed,False,False,True,15.0,True,,160.0,1157.0,4.0,False,to_be_done_up
10524731,HOUSE,HOUSE,Tienen,Flemish Brabant,3300,297000,residential_sale,4,29,hyper_equipped,False,False,True,,True,217.0,188.0,379.0,3.0,False,good
10625223,HOUSE,HOUSE,Saint-Leger,Luxembourg,6747,297000,residential_sale,3,24,semi_equipped,False,False,True,12.0,True,800.0,129.0,948.0,4.0,False,to_be_done_up
10480509,HOUSE,HOUSE,Herstal,Liège,4040,299000,residential_sale,3,36,hyper_equipped,False,False,True,40.0,True,115.0,145.0,250.0,2.0,False,as_new
10614875,APARTMENT,APARTMENT,Ans,Liège,4431,189000,residential_sale,2,40,0,False,False,,,,,95.0,0.0,3.0,False,to_be_done_up
10666038,APARTMENT,APARTMENT,Gent,East Flanders,9000,199000,residential_sale,1,0,installed,False,False,,,,,38.0,,,False,just_renovated
10666470,APARTMENT,GROUND_FLOOR,Grez-Doiceau,Walloon Brabant,1390,215000,residential_sale,2,32,installed,,True,,,,,67.0,0.0,3.0,,0
10666532,APARTMENT,APARTMENT,Anderlecht,Brussels,1070,229000,residential_sale,3,36,installed,False,False,True,13.0,,,93.0,0.0,2.0,False,as_new
10668459,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,299000,residential_sale,3,0,0,False,False,True,,,,102.0,,,False,as_new
10563903,APARTMENT,APARTMENT,Oostende,West Flanders,8400,325000,residential_sale,2,0,0,False,False,True,,,,96.0,,,False,as_new
10667311,APARTMENT,PENTHOUSE,Middelkerke,West Flanders,8430,360000,residential_sale,2,28,installed,False,False,True,68.0,,,89.0,,2.0,False,good
10666803,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,369000,residential_sale,2,32,usa_hyper_equipped,False,False,,,,,120.0,,2.0,,good
10666778,APARTMENT,GROUND_FLOOR,Uccle,Brussels,1180,599000,residential_sale,3,0,usa_hyper_equipped,False,False,True,44.0,,,119.0,0.0,3.0,False,as_new
10668408,APARTMENT,APARTMENT,Brugge,West Flanders,8000,1295000,residential_sale,2,0,0,,False,True,,True,,202.0,,,False,just_renovated
10653082,APARTMENT,APARTMENT,Profondeville,Namur,5170,119900,residential_sale,2,0,0,,True,,,,,82.0,0.0,,,just_renovated
10651392,APARTMENT,APARTMENT,Gent,East Flanders,9000,210000,residential_sale,1,0,installed,False,False,,,,,42.0,,,False,as_new
10653202,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,235000,residential_sale,1,0,installed,,True,True,,,,60.0,,2.0,,0
10653201,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,245000,residential_sale,1,0,installed,,True,True,,,,63.0,,2.0,,0
10652503,APARTMENT,APARTMENT,Ganshoren,Brussels,1083,350000,residential_sale,3,45,0,,False,True,14.0,,,104.0,0.0,,,good
10672026,APARTMENT,FLAT_STUDIO,Westende,West Flanders,8434,120000,residential_sale,0,0,0,True,False,,,,,28.0,0.0,2.0,False,0
10671667,APARTMENT,DUPLEX,Wemmel,Flemish Brabant,1780,320000,residential_sale,3,25,installed,False,False,True,,,,117.0,0.0,3.0,,as_new
10602461,APARTMENT,APARTMENT,Morlanwelz,Hainaut,7140,89000,residential_sale,2,0,installed,,False,,,,,133.0,0.0,2.0,,good
10657019,APARTMENT,APARTMENT,Uccle,Brussels,1180,340000,residential_sale,3,0,installed,,True,True,11.0,,,100.0,0.0,,,0
10673147,APARTMENT,PENTHOUSE,Molenbeek-Saint-Jean,Brussels,1080,159000,residential_sale,1,23,semi_equipped,False,False,True,12.0,,,47.0,0.0,,False,as_new
10674028,APARTMENT,APARTMENT,Dinant,Namur,5500,179000,residential_sale,1,25,0,,False,True,7.0,,,68.0,0.0,,,just_renovated
10674860,APARTMENT,APARTMENT,Antwerpen,Antwerp,2100,226000,residential_sale,2,33,hyper_equipped,,False,True,6.0,,,93.0,0.0,2.0,False,as_new
10674960,APARTMENT,GROUND_FLOOR,Bonheiden,Antwerp,2820,495000,residential_sale,3,0,0,,False,True,35.0,True,110.0,141.0,0.0,3.0,False,as_new
10673345,APARTMENT,GROUND_FLOOR,Uccle,Brussels,1180,565000,residential_sale,2,58,0,False,False,,,,,134.0,0.0,2.0,,good
10657885,APARTMENT,GROUND_FLOOR,Saint-Josse-ten-Noode,Brussels,1210,125000,residential_sale,1,30,0,False,False,,,,,70.0,0.0,2.0,False,to_be_done_up
10659582,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,335000,residential_sale,2,29,usa_hyper_equipped,,False,,,,,107.0,0.0,2.0,False,as_new
10657992,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,Brussels,1150,495000,residential_sale,2,0,0,,False,True,8.0,,,130.0,0.0,0.0,False,0
10679352,APARTMENT,APARTMENT,Waterloo,Walloon Brabant,1410,375000,residential_sale,2,30,installed,,False,True,5.0,,,86.0,0.0,3.0,,good
10679237,APARTMENT,PENTHOUSE,Knokke-Heist,West Flanders,8300,795000,residential_sale,2,0,installed,,False,True,,,,72.0,0.0,2.0,,to_renovate
10663681,APARTMENT,GROUND_FLOOR,Antwerp,Antwerp,2018,239900,residential_sale,2,23,installed,False,False,,,,,80.0,0.0,,,just_renovated
10553433,HOUSE,HOUSE,Modave,Liège,4577,299000,residential_sale,4,0,installed,,True,,,True,774.0,214.0,1365.0,3.0,,good
10629987,HOUSE,HOUSE,Libramont-Chevigny,Luxembourg,6800,299000,residential_sale,5,34,0,False,False,True,20.0,True,680.0,,820.0,4.0,False,to_renovate
10440870,HOUSE,HOUSE,Zeebrugge,West Flanders,8380,299000,residential_sale,4,0,installed,False,False,True,,,,262.0,152.0,2.0,False,good
10443316,HOUSE,APARTMENT_BLOCK,Gent,East Flanders,9000,299000,residential_sale,4,0,semi_equipped,False,False,True,,,,150.0,69.0,2.0,,good
10625965,HOUSE,HOUSE,Dendermonde,East Flanders,9200,299000,residential_sale,3,30,installed,,True,True,16.0,True,,136.0,0.0,2.0,,0
10614474,HOUSE,HOUSE,Aalst,East Flanders,9300,299000,residential_sale,4,40,hyper_equipped,False,False,True,,,,130.0,518.0,3.0,False,good
10614475,HOUSE,HOUSE,Aalst Moorsel,East Flanders,9310,299000,residential_sale,4,40,hyper_equipped,False,False,True,,,,130.0,518.0,3.0,False,good
10581062,HOUSE,HOUSE,Erpe-Mere,East Flanders,9420,299000,residential_sale,4,18,installed,False,False,True,,True,,200.0,182.0,3.0,False,good
10637936,HOUSE,HOUSE,Denderleeuw,East Flanders,9470,299000,residential_sale,3,30,semi_equipped,,True,True,70.0,,,100.0,285.0,4.0,,just_renovated
10551888,HOUSE,HOUSE,Herstal,Liège,4040,299500,residential_sale,3,35,hyper_equipped,False,False,True,240.0,,,140.0,178.0,2.0,True,as_new
10585945,HOUSE,HOUSE,Seraing,Liège,4101,299500,residential_sale,3,0,hyper_equipped,False,False,True,28.0,True,53.0,133.0,202.0,2.0,False,as_new
10639918,HOUSE,HOUSE,Hoboken,Antwerp,2660,299900,residential_sale,5,20,0,,True,,,,,177.0,65.0,2.0,,just_renovated
10425985,HOUSE,HOUSE,Gouy-lez-Piéton,Hainaut,6181,299900,residential_sale,3,42,usa_hyper_equipped,False,False,True,40.0,True,150.0,190.0,360.0,3.0,False,good
10524986,HOUSE,VILLA,Gerpinnes,Hainaut,6280,299900,residential_sale,3,46,usa_installed,False,False,True,12.0,True,500.0,206.0,1025.0,3.0,False,good
10450148,HOUSE,VILLA,Boussu,Hainaut,7300,300000,residential_sale,3,40,usa_installed,False,False,True,40.0,True,500.0,175.0,660.0,3.0,False,as_new
10534444,HOUSE,HOUSE,Juprelle,Liège,4450,309000,residential_sale,3,0,semi_equipped,False,False,True,56.0,True,1645.0,214.0,1850.0,2.0,False,good
10565873,HOUSE,HOUSE,Aalst Meldert,East Flanders,9310,309000,residential_sale,3,30,hyper_equipped,False,False,True,,,,133.0,261.0,3.0,False,good
10384548,HOUSE,HOUSE,Seraing,Liège,4100,310000,residential_sale,6,24,hyper_equipped,False,False,True,50.0,True,60.0,210.0,265.0,3.0,False,as_new
10646112,HOUSE,HOUSE,Tellin Resteigne,Luxembourg,6927,310000,residential_sale,5,29,semi_equipped,False,False,,,True,1588.0,240.0,1588.0,3.0,False,to_renovate
10495965,HOUSE,HOUSE,Herve,Liège,4650,315000,residential_sale,3,40,installed,,True,True,,True,,100.0,410.0,2.0,,just_renovated
10483069,HOUSE,HOUSE,Tubize,Walloon Brabant,1480,319000,residential_sale,3,33,installed,,True,,,True,,227.0,329.0,3.0,,good
10522947,HOUSE,HOUSE,Denderleeuw,East Flanders,9470,320000,residential_sale,3,38,hyper_equipped,False,False,True,16.0,True,60.0,160.0,191.0,2.0,False,as_new
10525440,HOUSE,HOUSE,Sint-Lievens-Houtem,East Flanders,9520,320000,residential_sale,4,36,installed,False,False,,,True,550.0,240.0,701.0,3.0,False,good
9363147,HOUSE,HOUSE,Aywaille,Liège,4920,324000,residential_sale,4,0,not_installed,,True,True,30.0,,,170.0,0.0,,,0
10565872,HOUSE,HOUSE,Affligem,Flemish Brabant,1790,325000,residential_sale,3,31,semi_equipped,False,False,True,20.0,True,582.0,240.0,872.0,2.0,,to_renovate
10614329,HOUSE,HOUSE,Braives,Liège,4260,325000,residential_sale,4,24,usa_hyper_equipped,False,False,True,36.0,True,1982.0,179.0,2105.0,4.0,False,good
10420316,HOUSE,HOUSE,Pont-à-Celles,Hainaut,6230,325000,residential_sale,3,33,installed,False,False,True,,True,587.0,180.0,762.0,4.0,False,to_be_done_up
10624239,HOUSE,HOUSE,De Haan,West Flanders,8420,325000,residential_sale,2,0,semi_equipped,False,False,True,,True,,123.0,590.0,4.0,False,to_be_done_up
10505205,HOUSE,HOUSE,Tienen,Flemish Brabant,3300,328000,residential_sale,4,30,installed,False,False,True,12.0,True,80.0,150.0,160.0,2.0,,just_renovated
10405138,HOUSE,TOWN_HOUSE,Ans (Xhendremael),Liège,4432,328000,residential_sale,4,58,hyper_equipped,False,False,True,108.0,True,428.0,261.0,0.0,3.0,False,to_renovate
10663496,APARTMENT,APARTMENT,De Panne,West Flanders,8660,329000,residential_sale,1,0,installed,True,False,,,,,54.0,,,False,as_new
10664133,APARTMENT,APARTMENT,Ixelles,Brussels,1050,330000,residential_sale,3,35,not_installed,False,False,True,,,,91.0,0.0,4.0,,to_be_done_up
10648929,APARTMENT,FLAT_STUDIO,Etterbeek,Brussels,1040,179000,residential_sale,1,0,usa_installed,False,False,,,,,74.0,0.0,2.0,False,to_renovate
10648960,APARTMENT,APARTMENT,Antwerpen Deurne,Antwerp,2100,210000,residential_sale,2,32,0,,False,True,,True,40.0,82.0,,,,good
10648441,APARTMENT,APARTMENT,Ronse,East Flanders,9600,228400,residential_sale,2,0,installed,False,False,True,,True,,94.0,,,False,0
10648330,APARTMENT,APARTMENT,Wondelgem,East Flanders,9032,299000,residential_sale,2,0,installed,False,False,,,True,,79.0,,2.0,False,as_new
10649312,APARTMENT,APARTMENT,Ixelles,Brussels,1050,385000,residential_sale,2,17,installed,,False,True,2.0,,,85.0,0.0,2.0,False,good
10648613,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,1125000,residential_sale,3,0,0,,False,True,8.0,,,216.0,,3.0,,0
10649619,APARTMENT,APARTMENT,Brugge,West Flanders,8000,1550000,residential_sale,12,0,hyper_equipped,False,False,True,50.0,True,350.0,1145.0,,,False,as_new
10670654,APARTMENT,PENTHOUSE,Antwerpen,Antwerp,2000,249000,residential_sale,1,20,hyper_equipped,,False,True,20.0,,,55.0,0.0,2.0,False,just_renovated
10668821,APARTMENT,PENTHOUSE,Molenbeek-Saint-Jean,Brussels,1080,850000,residential_sale,3,0,usa_hyper_equipped,False,False,True,115.0,True,87.0,200.0,0.0,2.0,False,good
10654675,APARTMENT,FLAT_STUDIO,Westende,West Flanders,8434,159000,residential_sale,0,0,hyper_equipped,False,False,,,,,54.0,0.0,4.0,False,just_renovated
10654706,APARTMENT,TRIPLEX,Roeselare,West Flanders,8800,325000,residential_sale,3,37,installed,False,False,,,True,,123.0,,2.0,False,as_new
10653565,APARTMENT,APARTMENT,Gent,East Flanders,9000,795000,residential_sale,2,0,installed,,False,True,24.0,True,,111.0,,,False,0
10672987,APARTMENT,APARTMENT,Gooik,Flemish Brabant,1755,339000,residential_sale,2,0,0,,False,True,,,,165.0,0.0,,,good
10672728,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,365000,residential_sale,1,0,installed,,False,True,,,,68.0,,,False,as_new
10657326,APARTMENT,APARTMENT,Merelbeke,East Flanders,9820,255000,residential_sale,2,28,0,False,False,,,True,,75.0,,3.0,False,as_new
10624634,APARTMENT,GROUND_FLOOR,Woluwé-Saint-Pierre,Brussels,1150,395000,residential_sale,2,30,0,,True,True,17.0,True,50.0,125.0,0.0,2.0,,to_renovate
10660418,APARTMENT,APARTMENT,Sambreville Arsimont,Namur,5060,150000,residential_sale,1,0,usa_semi_equipped,,False,,,,,74.0,0.0,3.0,,to_be_done_up
10659898,APARTMENT,APARTMENT,Oostende,West Flanders,8400,169000,residential_sale,1,0,0,False,False,True,,,,69.0,,,False,to_be_done_up
10660370,APARTMENT,LOFT,Wijnegem,Antwerp,2110,749000,residential_sale,3,0,hyper_equipped,False,False,True,,,,300.0,,,,as_new
10566781,APARTMENT,FLAT_STUDIO,Middelkerke,West Flanders,8430,75000,residential_sale,0,0,0,True,False,True,,,,28.0,,,False,as_new
10282547,APARTMENT,APARTMENT,Mouscron,Hainaut,7700,95000,residential_sale,1,30,semi_equipped,False,False,,,,,50.0,0.0,2.0,False,good
10490693,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,98000,residential_sale,1,18,0,True,False,,,,,50.0,,2.0,False,good
10647813,APARTMENT,APARTMENT,De Haan,West Flanders,8420,105000,residential_sale,2,0,0,True,False,,,,,48.0,,2.0,False,good
10475071,APARTMENT,APARTMENT,Seraing,Liège,4100,109000,residential_sale,1,20,0,False,False,True,60.0,True,250.0,70.0,,3.0,False,good
10572034,APARTMENT,APARTMENT,Boom,Antwerp,2850,115000,residential_sale,1,30,0,False,False,True,2.0,True,,40.0,,,False,as_new
10028122,APARTMENT,APARTMENT,PÂTURAGES,Hainaut,7340,120000,residential_sale,2,55,installed,,True,,,,,90.0,0.0,2.0,,good
