id,type_of_property,subtype_of_property,province,locality,postalCode,price,number_of_bedrooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_property_area,total_land_area,number_of_facades,swimming_pool,state_of_the_building
10675406.0,HOUSE,TOWN_HOUSE,East Flanders,Ninove,9400.0,229000.0,2.0,30.0,1.0,1.0,0.0,1.0,30.0,1.0,170.0,140.0,300.0,2.0,0.0,0
10631342.0,HOUSE,HOUSE,Namur,TAMINES,5060.0,229000.0,3.0,30.0,1.0,0.0,1.0,1.0,57.0,1.0,69.0,90.0,230.0,3.0,0.0,1
10568789.0,APARTMENT,APARTMENT,Antwerp,Antwerpen,2050.0,299000.0,3.0,30.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,104.0,0.0,3.0,0.0,1
10641136.0,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210.0,235000.0,2.0,30.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,92.0,0.0,2.0,0.0,0
10583593.0,HOUSE,HOUSE,Namur,TAMINES,5060.0,245000.0,3.0,30.0,0.0,0.0,1.0,1.0,19.0,1.0,0.0,110.0,457.0,2.0,0.0,1
10678726.0,APARTMENT,APARTMENT,Liège,Awans,4340.0,253000.0,2.0,30.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,81.0,0.0,4.0,0.0,0
10637697.0,HOUSE,HOUSE,Liège,VIERSET-BARSE,4577.0,279000.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,107.0,240.0,3.0,0.0,1
10461977.0,HOUSE,HOUSE,Namur,Falisolle,5060.0,349000.0,4.0,30.0,0.0,0.0,0.0,1.0,40.0,1.0,325.0,291.0,758.0,2.0,0.0,1
10625573.0,HOUSE,VILLA,Hainaut,Montignies-sur-Sambre,6061.0,265000.0,3.0,30.0,1.0,0.0,0.0,1.0,35.0,1.0,2427.0,132.0,2530.0,4.0,0.0,1
10553395.0,HOUSE,HOUSE,Antwerp,Lier,2500.0,425000.0,3.0,30.0,1.0,0.0,1.0,1.0,20.0,1.0,60.0,145.0,170.0,3.0,0.0,1
10415695.0,HOUSE,HOUSE,Walloon Brabant,Villers-la-Ville,1495.0,310000.0,3.0,30.0,1.0,0.0,0.0,1.0,15.0,1.0,35.0,100.0,80.0,2.0,0.0,1
10622391.0,APARTMENT,APARTMENT,Brussels,Evere,1140.0,302000.0,1.0,30.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,91.0,0.0,2.0,0.0,1
10554886.0,HOUSE,VILLA,Walloon Brabant,Ramillies,1367.0,300000.0,3.0,30.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,150.0,1241.0,4.0,0.0,1
10551748.0,APARTMENT,APARTMENT,East Flanders,Gent,9000.0,260000.0,2.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,0.0,1
10549310.0,HOUSE,HOUSE,Namur,Gembloux,5030.0,300000.0,3.0,30.0,0.0,0.0,1.0,1.0,30.0,1.0,800.0,152.0,1191.0,3.0,0.0,1
10631775.0,APARTMENT,APARTMENT,Brussels,Etterbeek,1040.0,310000.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,1
10342274.0,HOUSE,HOUSE,Hainaut,Ransart,6043.0,449000.0,3.0,30.0,1.0,0.0,1.0,1.0,45.0,1.0,470.0,265.0,855.0,4.0,1.0,0
10556303.0,HOUSE,HOUSE,East Flanders,Sint-Lievens-Houtem,9520.0,359000.0,3.0,30.0,1.0,0.0,0.0,1.0,16.0,1.0,0.0,120.0,375.0,3.0,0.0,1
10623875.0,HOUSE,HOUSE,Walloon Brabant,Braine-l'Alleud,1420.0,285000.0,3.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,119.0,261.0,2.0,0.0,0
10656791.0,HOUSE,HOUSE,East Flanders,Merelbeke,9820.0,310000.0,4.0,30.0,1.0,0.0,0.0,1.0,20.0,1.0,150.0,178.0,236.0,2.0,0.0,1
10598495.0,HOUSE,HOUSE,Walloon Brabant,Grez-Doiceau,1390.0,420000.0,4.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,179.0,641.0,4.0,0.0,0
10563239.0,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200.0,289000.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0,1
10591661.0,HOUSE,HOUSE,Antwerp,Brasschaat,2930.0,359000.0,3.0,30.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,113.0,319.0,2.0,0.0,1
10670270.0,APARTMENT,APARTMENT,Walloon Brabant,Wavre,1300.0,260000.0,3.0,30.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,99.0,0.0,4.0,0.0,1
10664811.0,APARTMENT,APARTMENT,Brussels,BERCHEM-SAINTE-AGATHE,1082.0,355000.0,2.0,30.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,88.0,0.0,4.0,0.0,0
10565873.0,HOUSE,HOUSE,East Flanders,Aalst Meldert,9310.0,309000.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,261.0,3.0,0.0,1
10551971.0,HOUSE,HOUSE,East Flanders,Ronse,9600.0,289500.0,3.0,30.0,1.0,0.0,0.0,1.0,10.0,1.0,60.0,182.0,160.0,2.0,0.0,1
10577592.0,HOUSE,HOUSE,Luxembourg,Halanzy,6792.0,235000.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,135.0,580.0,4.0,0.0,0
10678722.0,APARTMENT,APARTMENT,Liège,Awans,4340.0,261000.0,2.0,30.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,81.0,0.0,4.0,0.0,0
10674527.0,APARTMENT,APARTMENT,West Flanders,Oostende,8400.0,225000.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,65.0,0.0,2.0,0.0,0
10602345.0,APARTMENT,APARTMENT,Brussels,Bruxelles,1000.0,449000.0,2.0,30.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,96.0,0.0,2.0,0.0,1
10590796.0,APARTMENT,APARTMENT,Brussels,Jette,1090.0,225000.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,2.0,0.0,1
10662911.0,HOUSE,HOUSE,Walloon Brabant,Waterloo,1410.0,425000.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,500.0,145.0,604.0,3.0,0.0,0
10581242.0,APARTMENT,APARTMENT,Brussels,Forest,1190.0,420000.0,2.0,30.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,114.0,0.0,2.0,0.0,0
10309801.0,APARTMENT,GROUND_FLOOR,Brussels,Neder-over-Heembeek,1120.0,245000.0,1.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,97.0,65.0,0.0,2.0,0.0,1
10622723.0,HOUSE,HOUSE,Walloon Brabant,Genappe,1470.0,300000.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,579.0,140.0,680.0,4.0,0.0,1
10557689.0,HOUSE,HOUSE,Walloon Brabant,Houtain-le-Val,1476.0,300000.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,579.0,140.0,680.0,4.0,0.0,1
10256235.0,HOUSE,APARTMENT_BLOCK,Luxembourg,Arlon,6700.0,360000.0,7.0,30.0,0.0,0.0,1.0,1.0,25.0,1.0,200.0,339.0,289.0,2.0,0.0,0
10633745.0,APARTMENT,APARTMENT,Brussels,Forest,1190.0,260000.0,2.0,30.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,85.0,0.0,2.0,0.0,1
10479945.0,HOUSE,VILLA,Hainaut,Quaregnon,7390.0,295000.0,2.0,30.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137.0,1590.0,4.0,0.0,1
10603706.0,HOUSE,HOUSE,Liège,Huy,4500.0,225000.0,4.0,30.0,0.0,0.0,1.0,1.0,40.0,1.0,0.0,120.0,391.0,2.0,0.0,1
10657877.0,APARTMENT,APARTMENT,Brussels,Forest,1190.0,360000.0,2.0,30.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,106.0,0.0,4.0,0.0,1
10557326.0,APARTMENT,APARTMENT,Brussels,Schaerbeek,1030.0,265000.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0,0.0,0
10644104.0,HOUSE,HOUSE,Flemish Brabant,Overijse,3090.0,445000.0,3.0,30.0,1.0,0.0,0.0,1.0,16.0,1.0,530.0,151.0,708.0,3.0,0.0,1
10589880.0,APARTMENT,APARTMENT,Brussels,Berchem-Sainte-Agathe,1082.0,340000.0,3.0,30.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,127.0,0.0,2.0,0.0,1
10524757.0,HOUSE,HOUSE,Liège,Amay,4540.0,229000.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,530.0,215.0,709.0,3.0,0.0,1
10588178.0,HOUSE,HOUSE,Liège,Chaudfontaine,4050.0,250000.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,700.0,162.0,879.0,4.0,0.0,0
10256234.0,HOUSE,MIXED_USE_BUILDING,Luxembourg,Arlon,6700.0,360000.0,7.0,30.0,0.0,0.0,1.0,1.0,25.0,1.0,200.0,339.0,289.0,2.0,0.0,0
10106921.0,APARTMENT,GROUND_FLOOR,Antwerp,Kapellen,2950.0,280000.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,1
10576702.0,APARTMENT,APARTMENT,Antwerp,Antwerpen,2140.0,259500.0,3.0,30.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,97.0,0.0,2.0,0.0,1
10652707.0,HOUSE,HOUSE,Hainaut,Braine-le-Comte,7090.0,335000.0,5.0,30.0,1.0,0.0,1.0,1.0,56.0,1.0,321.0,200.0,550.0,4.0,0.0,1
10287669.0,HOUSE,MIXED_USE_BUILDING,Brussels,Sint-Jans-Molenbeek,1080.0,449000.0,5.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,180.0,0.0,3.0,0.0,0
10671596.0,APARTMENT,GROUND_FLOOR,Walloon Brabant,Ittre,1460.0,235000.0,1.0,30.0,1.0,0.0,0.0,1.0,17.0,1.0,40.0,80.0,0.0,2.0,0.0,1
10599332.0,APARTMENT,APARTMENT,Brussels,Anderlecht,1070.0,219000.0,3.0,30.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,82.0,0.0,2.0,0.0,1
10670953.0,APARTMENT,APARTMENT,Brussels,Uccle,1180.0,225000.0,1.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0,0.0,1
10645863.0,HOUSE,VILLA,Walloon Brabant,Wavre,1300.0,449000.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,654.0,140.0,654.0,4.0,0.0,1
10523498.0,HOUSE,HOUSE,Flemish Brabant,Landen,3400.0,285000.0,2.0,30.0,1.0,0.0,0.0,1.0,35.0,1.0,120.0,150.0,252.0,3.0,0.0,1
10664801.0,APARTMENT,APARTMENT,Brussels,Forest,1190.0,313000.0,2.0,30.0,1.0,0.0,1.0,1.0,15.0,0.0,0.0,87.0,0.0,2.0,0.0,0
10643744.0,HOUSE,VILLA,Walloon Brabant,Chaumont-Gistoux,1325.0,449000.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,654.0,146.0,654.0,4.0,0.0,1
10557328.0,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200.0,265000.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0,0.0,0
10610720.0,APARTMENT,APARTMENT,Brussels,Evere,1140.0,220000.0,2.0,30.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,77.0,0.0,2.0,0.0,0
10602784.0,HOUSE,HOUSE,Hainaut,Pont-à-Celles Liberchies,6238.0,369900.0,3.0,30.0,1.0,0.0,0.0,1.0,30.0,1.0,500.0,200.0,603.0,2.0,0.0,1
10611828.0,APARTMENT,PENTHOUSE,Liège,Embourg,4053.0,399000.0,3.0,30.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,145.0,0.0,3.0,0.0,1
10526361.0,APARTMENT,FLAT_STUDIO,Brussels,Woluwe-Saint-Lambert,1200.0,220000.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,40.0,0.0,2.0,0.0,1
10451128.0,HOUSE,HOUSE,Brussels,Woluwe-Saint-Pierre,1150.0,430000.0,3.0,30.0,0.0,0.0,0.0,1.0,10.0,1.0,80.0,105.0,175.0,2.0,0.0,0
10557324.0,APARTMENT,GROUND_FLOOR,Brussels,Woluwe-Saint-Pierre,1150.0,435000.0,2.0,30.0,1.0,0.0,0.0,1.0,27.0,1.0,53.0,102.0,0.0,2.0,0.0,1
10305654.0,APARTMENT,GROUND_FLOOR,Brussels,Jette,1090.0,322875.0,1.0,30.0,1.0,0.0,0.0,1.0,10.0,1.0,25.0,99.0,0.0,3.0,0.0,1
10662541.0,APARTMENT,DUPLEX,Brussels,Bruxelles,1000.0,249000.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,0.0,1
10645806.0,HOUSE,HOUSE,Hainaut,Pont-à-Celles,6230.0,249000.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,300.0,160.0,580.0,3.0,0.0,1
10505205.0,HOUSE,HOUSE,Flemish Brabant,Tienen,3300.0,328000.0,4.0,30.0,1.0,0.0,0.0,1.0,12.0,1.0,80.0,150.0,160.0,2.0,0.0,1
10638125.0,HOUSE,HOUSE,Antwerp,Schilde,2970.0,469000.0,3.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,150.0,2780.0,4.0,0.0,1
10549055.0,APARTMENT,APARTMENT,East Flanders,Wetteren,9230.0,249000.0,1.0,30.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,76.0,0.0,2.0,0.0,1
10645672.0,HOUSE,HOUSE,East Flanders,Herzele,9550.0,298000.0,4.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0,623.0,4.0,0.0,1
10609782.0,APARTMENT,APARTMENT,Antwerp,Edegem,2650.0,298000.0,2.0,30.0,1.0,0.0,0.0,1.0,17.0,1.0,2500.0,80.0,0.0,2.0,0.0,1
10484221.0,HOUSE,HOUSE,Flemish Brabant,Overijse,3090.0,369000.0,3.0,30.0,1.0,0.0,0.0,1.0,12.0,1.0,135.0,115.0,224.0,2.0,0.0,0
10664809.0,APARTMENT,APARTMENT,Brussels,BERCHEM-SAINTE-AGATHE,1082.0,275000.0,1.0,30.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,69.0,0.0,4.0,0.0,0
10679352.0,APARTMENT,APARTMENT,Walloon Brabant,Waterloo,1410.0,375000.0,2.0,30.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,86.0,0.0,3.0,0.0,1
10348420.0,HOUSE,APARTMENT_BLOCK,Liège,Huy,4500.0,329000.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,201.0,110.0,2.0,0.0,1
10412044.0,APARTMENT,APARTMENT,Liège,Wanze,4520.0,229900.0,2.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,90.0,0.0,2.0,0.0,1
10628180.0,APARTMENT,APARTMENT,Brussels,Brussel,1000.0,394000.0,2.0,30.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,107.0,0.0,3.0,0.0,1
10440305.0,HOUSE,HOUSE,Liège,Villers-le-Bouillet,4530.0,239000.0,3.0,30.0,1.0,0.0,1.0,1.0,30.0,1.0,360.0,187.0,735.0,4.0,0.0,1
10629066.0,HOUSE,COUNTRY_COTTAGE,Liège,Tavier,4163.0,279000.0,2.0,30.0,0.0,0.0,1.0,1.0,45.0,1.0,600.0,120.0,745.0,3.0,0.0,1
10645807.0,HOUSE,HOUSE,Walloon Brabant,Nivelles,1400.0,249000.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,300.0,160.0,580.0,3.0,0.0,1
10653986.0,HOUSE,EXCEPTIONAL_PROPERTY,Flemish Brabant,Liedekerke,1770.0,298000.0,4.0,30.0,1.0,0.0,0.0,1.0,30.0,1.0,130.0,189.0,314.0,2.0,0.0,0
10526616.0,HOUSE,HOUSE,East Flanders,Haaltert,9450.0,299000.0,3.0,30.0,1.0,0.0,0.0,1.0,50.0,1.0,750.0,216.0,922.0,3.0,0.0,1
10030756.0,HOUSE,HOUSE,Flemish Brabant,Beersel,1650.0,430000.0,4.0,30.0,1.0,0.0,0.0,1.0,20.0,1.0,475.0,260.0,717.0,3.0,0.0,0
10358873.0,APARTMENT,APARTMENT,Hainaut,Soignies,7060.0,202500.0,2.0,30.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,81.0,0.0,2.0,0.0,0
10280075.0,HOUSE,HOUSE,Brussels,Bruxelles,1000.0,325000.0,1.0,30.0,1.0,1.0,0.0,1.0,11.0,0.0,0.0,77.0,88.0,2.0,0.0,1
10582084.0,APARTMENT,APARTMENT,Brussels,Ixelles,1050.0,370000.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0,0.0,1
10611827.0,APARTMENT,APARTMENT,Liège,Embourg,4053.0,399000.0,3.0,30.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,145.0,0.0,3.0,0.0,1
10449060.0,HOUSE,MIXED_USE_BUILDING,East Flanders,Aalst,9300.0,299000.0,5.0,30.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,222.0,250.0,2.0,0.0,1
10566845.0,HOUSE,HOUSE,Hainaut,Viesville,6230.0,249000.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,300.0,160.0,580.0,3.0,0.0,1
10364583.0,APARTMENT,APARTMENT,Hainaut,Soignies,7060.0,202500.0,2.0,30.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,82.0,0.0,2.0,0.0,0
10665539.0,HOUSE,HOUSE,Walloon Brabant,Nivelles,1400.0,325000.0,3.0,30.0,0.0,0.0,1.0,1.0,37.0,1.0,200.0,146.0,340.0,4.0,0.0,0
10581299.0,HOUSE,HOUSE,Brussels,Uccle,1180.0,399000.0,2.0,30.0,1.0,0.0,0.0,1.0,44.0,0.0,0.0,107.0,0.0,2.0,0.0,1
10263259.0,HOUSE,VILLA,Hainaut,OBAIX,6230.0,374900.0,4.0,30.0,1.0,0.0,1.0,1.0,35.0,1.0,800.0,170.0,1035.0,4.0,0.0,1
10601145.0,APARTMENT,APARTMENT,Antwerp,Antwerp,2000.0,258000.0,2.0,30.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,86.0,0.0,2.0,0.0,1
10599563.0,HOUSE,HOUSE,Flemish Brabant,Sint-Pieters-Leeuw,1600.0,374000.0,4.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147.0,509.0,2.0,0.0,1
10623740.0,HOUSE,HOUSE,Antwerp,Hoboken,2660.0,299000.0,3.0,30.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,160.0,54.0,2.0,0.0,1
10599562.0,HOUSE,HOUSE,Flemish Brabant,Sint-Pieters-Leeuw Ruisbroek,1601.0,374000.0,4.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147.0,509.0,2.0,0.0,1
10535127.0,HOUSE,HOUSE,Liège,FLÉMALLE-HAUTE,4400.0,390000.0,4.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,240.0,680.0,4.0,0.0,1
10677033.0,HOUSE,HOUSE,Hainaut,Hornu,7301.0,230000.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,135.0,2.0,0.0,1
10572085.0,HOUSE,HOUSE,Liège,FLÉMALLE-HAUTE,4400.0,390000.0,4.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,240.0,680.0,4.0,0.0,1
10509828.0,APARTMENT,APARTMENT,Antwerp,Zwijndrecht,2070.0,274000.0,2.0,30.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,79.0,0.0,2.0,0.0,1
10631655.0,HOUSE,HOUSE,Liège,LIEGE,4000.0,349000.0,3.0,30.0,1.0,0.0,1.0,1.0,26.0,1.0,70.0,135.0,155.0,3.0,0.0,1
10637982.0,HOUSE,HOUSE,West Flanders,Middelkerke,8430.0,275000.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,175.0,3.0,0.0,1
10673523.0,APARTMENT,APARTMENT,Brussels,BRUXELLES,1000.0,295000.0,1.0,30.0,1.0,0.0,1.0,1.0,15.0,0.0,0.0,70.0,0.0,2.0,0.0,1
10622527.0,HOUSE,HOUSE,Antwerp,Schoten,2900.0,429000.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,137.0,107.0,2.0,0.0,1
10658542.0,HOUSE,HOUSE,West Flanders,Waregem,8790.0,349000.0,4.0,30.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,170.0,0.0,4.0,0.0,1
10657192.0,HOUSE,HOUSE,East Flanders,Aalst,9300.0,319000.0,3.0,30.0,1.0,0.0,0.0,1.0,35.0,1.0,100.0,170.0,372.0,3.0,0.0,0
10553182.0,HOUSE,HOUSE,Hainaut,Fleurus,6220.0,222000.0,3.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,3.0,0.0,1
10657193.0,HOUSE,HOUSE,East Flanders,Aalst Erembodegem,9320.0,319000.0,3.0,30.0,1.0,0.0,0.0,1.0,35.0,1.0,100.0,170.0,372.0,3.0,0.0,0
10529671.0,HOUSE,HOUSE,Luxembourg,Petithan (Durbuy),6940.0,259000.0,5.0,30.0,0.0,0.0,0.0,1.0,19.0,1.0,403.0,180.0,610.0,3.0,0.0,0
10235800.0,HOUSE,HOUSE,Luxembourg,Libin,6890.0,319900.0,3.0,30.0,1.0,0.0,0.0,1.0,35.0,1.0,1215.0,150.0,1335.0,4.0,0.0,1
10592307.0,HOUSE,BUNGALOW,Flemish Brabant,SINT-PIETERS-LEEUW,1602.0,459000.0,3.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,4.0,0.0,0
10673525.0,APARTMENT,APARTMENT,Brussels,Ixelles,1050.0,295000.0,1.0,30.0,1.0,0.0,1.0,1.0,15.0,0.0,0.0,70.0,0.0,2.0,0.0,1
10613317.0,APARTMENT,APARTMENT,Brussels,Molenbeek-Saint-Jean,1080.0,275000.0,3.0,30.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,90.0,0.0,3.0,0.0,1
10522412.0,APARTMENT,APARTMENT,Brussels,Bruxelles,1120.0,269000.0,2.0,30.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,80.0,0.0,4.0,0.0,1
10450718.0,HOUSE,HOUSE,East Flanders,SINT-AMANDSBERG,9040.0,248000.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,135.0,110.0,2.0,0.0,0
10639916.0,HOUSE,HOUSE,Antwerp,Hoboken,2660.0,349000.0,3.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,72.0,164.0,168.0,2.0,0.0,1
10465627.0,APARTMENT,APARTMENT,Brussels,Uccle,1180.0,279000.0,2.0,30.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,82.0,0.0,2.0,0.0,1
10165375.0,HOUSE,HOUSE,Liège,Huy,4500.0,279000.0,3.0,30.0,0.0,0.0,1.0,1.0,10.0,1.0,100.0,290.0,204.0,4.0,0.0,1
10629633.0,APARTMENT,APARTMENT,Brussels,Schaerbeek,1030.0,269000.0,1.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,2.0,0.0,0
10658556.0,HOUSE,HOUSE,Liège,SOUGNÉ-REMOUCHAMPS,4920.0,219500.0,2.0,30.0,1.0,0.0,1.0,1.0,25.0,1.0,25.0,120.0,110.0,2.0,0.0,1
10662767.0,HOUSE,HOUSE,Hainaut,Mouscron,7700.0,389000.0,4.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,603.0,4.0,0.0,1
10644234.0,HOUSE,HOUSE,Flemish Brabant,Wilsele,3012.0,399000.0,2.0,30.0,1.0,0.0,1.0,1.0,0.0,1.0,240.0,151.0,539.0,4.0,0.0,0
10663847.0,HOUSE,HOUSE,Hainaut,Mouscron,7700.0,389000.0,4.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,250.0,163.0,603.0,4.0,0.0,1
10415711.0,HOUSE,HOUSE,Walloon Brabant,Villers-la-Ville,1495.0,295000.0,3.0,30.0,1.0,0.0,0.0,1.0,15.0,1.0,15.0,115.0,70.0,2.0,0.0,1
10437218.0,APARTMENT,APARTMENT,Namur,Gembloux,5030.0,349000.0,3.0,30.0,1.0,0.0,0.0,1.0,20.0,1.0,227.0,132.0,0.0,2.0,0.0,1
10632192.0,HOUSE,HOUSE,Antwerp,Hoboken,2660.0,329000.0,3.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,74.0,155.0,188.0,2.0,0.0,1
9929690.0,APARTMENT,APARTMENT,Hainaut,Enghien,7850.0,230000.0,2.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,72.0,0.0,4.0,0.0,0
10637936.0,HOUSE,HOUSE,East Flanders,Denderleeuw,9470.0,299000.0,3.0,30.0,0.0,0.0,1.0,1.0,70.0,0.0,0.0,100.0,285.0,4.0,0.0,1
10617808.0,HOUSE,HOUSE,Brussels,Anderlecht,1070.0,400000.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,180.0,154.0,3.0,0.0,1
10621807.0,HOUSE,MIXED_USE_BUILDING,Brussels,Sint-Jans-Molenbeek,1080.0,349000.0,5.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,180.0,0.0,3.0,0.0,0
10666293.0,HOUSE,HOUSE,Namur,Profondeville,5170.0,375000.0,6.0,30.0,0.0,0.0,1.0,1.0,20.0,1.0,2911.0,230.0,2911.0,3.0,0.0,0
10602953.0,APARTMENT,APARTMENT,Brussels,Bruxelles,1120.0,240000.0,2.0,30.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,80.0,0.0,4.0,0.0,1
10362662.0,APARTMENT,APARTMENT,Brussels,Jette,1090.0,429000.0,3.0,30.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,121.0,0.0,3.0,0.0,1
10670874.0,APARTMENT,APARTMENT,Brussels,Schaerbeek,1030.0,239000.0,2.0,30.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,83.0,0.0,4.0,0.0,1
10361538.0,HOUSE,HOUSE,Hainaut,BUZET,6230.0,260000.0,4.0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,200.0,180.0,3.0,0.0,1
10614855.0,HOUSE,HOUSE,Hainaut,Wagnelée,6223.0,240000.0,3.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,142.0,332.0,3.0,0.0,1
10555907.0,HOUSE,HOUSE,Liège,Seraing,4100.0,255000.0,3.0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,114.0,137.0,300.0,3.0,0.0,0
10666525.0,HOUSE,HOUSE,East Flanders,Lede,9340.0,349000.0,4.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,443.0,4.0,0.0,0
